,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
103,"1-3, Peebles Road, Walkerburn, Peeblesshire EH43 6AY",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19149608?s=208644ae1fd988d0b0b7c9a5bff3baba59439eefa58c1f1cd7d45632ad28d6bc,55.62465,-3.0225,dc026586-81e5-4b6c-bf4d-6a8812133fb7,103
104,"Tweed Valley Hotel, Galashiels Road, Walkerburn, Peeblesshire EH43 6AA",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18137921?s=f7637a0b16c29cbf78674ce6c2c4ddac954b090aa4022e813e3d9ec777ac82ea,55.62491,-3.01298,17617fb8-0447-4d76-948f-54c1d3687141,104
105,"82, Tweedholm Avenue East, Walkerburn, Peeblesshire EH43 6AR",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138083?s=8a2287b8807185e7c4ea39a53bfdb072515939129ac5ddfe69f14d0d170ff3c0,55.62349,-3.01072,160f7806-f727-4a0b-aae4-c6b12ffbcf6f,105
106,"30, Caberston Road, Walkerburn, Peebles EH43 6AT",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138104?s=46d99367cc8c1288516c3717b482ad3695e7a400e8b73dc89d4ef68949520e00,55.62253,-3.01847,934e6217-1b07-401f-9014-80fd137da210,106
107,"4 Glenbenna, Walkerburn, Peeblesshire EH43 6DD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138182?s=84937befb526eb9bec2fac5a31cbda778a4686fed70cf24c154b6208be023a13,55.61976,-3.00633,1ddcaf40-32a2-4914-bbe5-f710c5b78ec6,107
108,"80, Tweedholm Avenue East, Walkerburn, Peeblesshire EH43 6AR",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138080?s=80360fde68e3463f1e438cd48041001a77ff7f5545760960b68a27e44732e4d6,55.62349,-3.01072,825d1935-1fec-4285-bc18-42a0987edd18,108
109,"13, High Cottages, Walkerburn, Peeblesshire EH43 6AZ",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-33458009-18138158?s=0b0cfe673c90e2d00cfba25fc81574debac9f57fc2fa0bdd5d6103d29ad2113d,55.62509,-3.0241,cc7d6125-703d-4d1c-98f1-58796cb4a3a2,109
110,"Purvis Hill Garage, Peebles Road, Walkerburn, Peeblesshire EH43 6AY",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138116?s=019bcd9e140895833c2149699082dec2e3bacea990978a03f33b9c5cfb758797,55.62465,-3.0225,552bfd07-0ead-427c-99ee-b31c56d9ceb4,110
111,"13, Park Avenue, Walkerburn, Peeblesshire EH43 6AN",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138035?s=0add24c46b2f04b6093348f5cc28f17442ff856ac989d43c367f82e1ff859230,55.62292,-3.01435,a3b54739-612c-454c-8158-ede79121efdf,111
112,"5, Peebles Road, Walkerburn, Peeblesshire EH43 6AY",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138128?s=28f0eaebe9752bf20b2e12fd242ac6bd2f6e53e4a3c707b8c659812de19a938b,55.62465,-3.0225,c53b41aa-7b39-401b-aaff-5baed76046b8,112
113,"Lindowan, Caberston Avenue, Walkerburn, Peeblesshire EH43 6BA",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138164?s=1cacc1647e6c3d270a2bd0093be6c9d2d2bf67ecdcf8dc8f8416b60164b09bde,55.62546,-3.02315,1c3e27cf-d69c-43d1-b476-799b51bf0a7c,113
