,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
43,"16, Albert Road, Ballachulish, Argyll PH49 4JR",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-41151295-21214220?s=558ace05c5678e6911e38b085d316fb3b7bb917e0f0ea34d44460fef8c3bada8,56.67737,-5.13535,646051d5-c18a-4b17-b34b-838305620b69,43
44,"The Old Schoolhouse, Glenetive, Ballachulish, Arg PH49 4JA",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21194444?s=a711501e6eec2ece5e380e1e0ad84af987a417c62e8ba7d33e4690be42d55765,56.58524,-5.02639,648cd2c2-c609-4251-9585-31faafa2139b,44
45,"17, Park Road, Ballachulish, Arg PH49 4JS",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-130927235-21194447?s=b3882c4af83aa8644dc1bc9a2c77e2e172f4fad89f42c1e1373f4ce9a61c3e6b,56.67632,-5.13412,15749ac9-ae2a-44dd-ab71-242dba66a2e7,45
46,"Ceol Mara, Glencoe, Ballachulish, Arg PH49 4HS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21116396?s=eab426733bf2b28e7987a7de4bb7c8d733108825651bd20e7eb367faf4ed6508,56.68255,-5.101,7392773f-9071-4bdc-9789-6877062ece9c,46
47,"30, Park Road, Ballachulish, Arg PH49 4JS",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-38732911-21093827?s=a3e95e1d7a32b9be3607589e9183ecae0160c01af76a1bb2064e1e66e0f399e9,56.67632,-5.13412,7917d7f8-fb80-4fd8-814f-fd68c74186eb,47
48,"Alt-nan-reigh, Glencoe, Ballachulish, Argyll PH49 4HX",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19746901?s=10d74bb392b5609ebc55b7b9fcd4191b1379d15fae992d68797bb9ad4357fcd7,56.66655,-5.06458,bbbb4544-e015-4c78-8faa-954d40c0f960,48
49,"3, Glenachulish, Ballachulish, Arg PH49 4JZ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21002582?s=1d2ea77e36d7f2edfd9da632f215c55be061469b4899aec02c01e182ea033d16,56.68232,-5.19178,503c44be-5d8d-4a89-aafd-233e844d97bf,49
50,"Gleann Lurach, Brecklet, Ballachulish, Arg PH49 4JG",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20985668?s=c05428f1edf6e7e8904e800eb2145ca939eb114c72e92f67b962ba0dac69af33,56.67295,-5.13253,9bfdd1a9-41e7-4f53-b486-d832326212af,50
51,"8, Lorn Drive, Glencoe, Ballachulish, Arg PH49 4HR",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-36163891-20957354?s=0fe033d3eb7e67b8148ba9ab49f210eae6467dd64943737fd0f65d4a0f455e8d,56.68243,-5.10556,2d6c4324-6983-45e3-9950-54cf3cf16169,51
52,"Plot 3, West Laroch, Ballachulish, Arg PH49 4JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20957357?s=58bb11fb62bc14cd3ff02289f60f9f5dd708a6b8d56049be77997e4b9d7778b1,56.67655,-5.14296,d342a65b-3dc7-4a6d-8c35-a99c35963637,52
53,"Cona Cottage, Glencoe, Ballachulish, Argyll PH49 4HT",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19718953?s=99d6a9394af560c921454efde6128d2c66366716e47d53246f719eecfcb9d9b5,56.68487,-5.09792,d9a74345-476c-4ab0-9943-753f5fe46790,53
54,"19, Lorn Drive, Glencoe, Ballachulish, Argyll PH49 4HR",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-27618932-19700386?s=8e7dfb3bd574c094aad1459fbdac314334fa37a9c5bffef3b2e4d9b534edec54,56.68243,-5.10556,336d2064-1a0f-43bf-bfac-5f2ba6536967,54
55,"3, Leven Terrace, Ballachulish, Arg PH49 4JN",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-133804148-20918771?s=65274dab3fdb528e6929d436ff746b2c832ffcf09aaab46f9ba52035a39a87a2,56.6755,-5.1383,efb26047-3012-4bbb-ba97-fa18273e1654,55
56,"13, Maccoll Terrace, Ballachulish, Argyll PH49 4JH",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-37250642-186738?s=823ae0ebcff9eb7d86b37ab3901632e5ef9534edb3536abcde185207e9800de9,56.67392,-5.1367,bdbb7356-c9d7-4224-a37f-e752f12ac574,56
57,"18, Park Road, Ballachulish, Arg PH49 4JS",Unknown,7.0,https://www.rightmove.co.uk/house-prices/details/scotland-39724234-20898209?s=5b4362ead213b5b38c41358e4fff65b04662dae3c115a0ed815bbc6a8f6e590a,56.67632,-5.13412,c1e62df1-13c2-4b62-b7d4-38b320516506,57
58,"13, Albert Road, Ballachulish, Argyll PH49 4JR",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-25253180-164793?s=b50d37140039ccbb4779368a4afbdcaead8bfafd4de015bc4d13e0da68d402d4,56.67737,-5.13535,fb85eb0b-5f92-4693-85c9-f9b2417ddf92,58
59,"Loch Leven Hotel, Old Ferry Road, Ballachulish, Inv PH49 4JX",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-164796?s=042f0d5093c3afd92b692deb2888084065bf4bb3d58262ac6afe8f96751741ce,56.68628,-5.1846,35467315-2d17-4033-a2c1-cf8b6d8a4551,59
60,"1, Lorn Drive, Glencoe, Ballachulish, Argyll PH49 4HR",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20880164?s=6bfe65050d3ed8064d9ed9f184f84c7dd743214557aab503aac7954b133b98b1,56.68243,-5.10556,0fcec468-ec1b-4986-beb9-4dd925aaa9e8,60
61,"4, Argyll Cottages, Ballachulish, Argyll PH49 4JF",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20880167?s=964217aa42fed1a6b112bf67e107dd2cd657596698b863b35b27302b067db104,56.67511,-5.13222,209f65e7-6a01-4d27-80c0-288af05268c6,61
62,"21a, Carnoch, Glencoe, Ballachulish, Arg PH49 4HS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20845886?s=133b48391258fae503382a10c475a0c092d942db872019624ecf6d2a8c6d72d4,56.68255,-5.101,662e66f5-007d-48fe-b985-55b71e964588,62
63,"Mack Leven House, Lorn Drive, Glencoe, Ballachulish, Argyll PH49 4HR",Unknown,4.0,https://www.rightmove.co.uk/house-prices/details/scotland-35339171-145428?s=ae91a593dfa4cf1142001bcb953deba8088cbf7ccd24b2cdb4839ec76c667049,56.68243,-5.10556,ebc7c61b-b081-4ee4-9f9e-4857c300dbaa,63
64,"Fasgadh, Glencoe, Ballachulish, Arg PH49 4HP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20800250?s=8705bb0a9e8da29272c159a60ef9ca8ecb3a3268e7b4b773f6e705a217016829,56.68306,-5.10577,ec2c3bca-22fb-44dc-b3b1-426f18fe1db7,64
65,"Glen Morven Lodge, Brecklet, Ballachulish, Arg PH49 4JG",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-125019?s=6a7adb4752172891d9b8535c128a4e1199038fb7190a240b7894d42d5f868d8c,56.67295,-5.13253,cc7a26f7-5883-41c3-b673-29d2470fd3e9,65
66,"Swn Yr Afon, Laroch Beag, Ballachulish, Arg PH49 4LB",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-106269?s=71752816ebbb91a0a76f85185287b3696f2c7d7949e648216bdadc13e4c5f253,56.67498,-5.13385,8e9e22f1-ac84-44b2-8af5-85d7a7954bb5,66
67,"Bacolet House, Ballachulish, Arg PH49 4JX",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20666981?s=1607dbb1ff0c142892a992cc005b02d91ae064259f39e7c2b70f094ecb36c0eb,56.68628,-5.1846,64936d4d-1830-4520-9ad2-a10a35810e1c,67
68,"Mamore Cottage, Glencoe, Ballachulish, Arg PH49 4HS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20666978?s=3a69f8aa1cdbf9e9514f7acda704ea7a1e8d653a04a228af9cbf9527d5b307de,56.68255,-5.101,f5a23456-645e-48eb-8f0d-29d7d968321c,68
69,"Riverside Farm, Invergan, Glencoe, Ballachulish, Arg PH49 4HR",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20648195?s=e60995561c1972e60e2e70681cbb105580afcf67ced284dec6283a7c44209ebd,56.68243,-5.10556,4faf4697-2af1-43f9-b88b-f09a8b6fd440,69
70,"Hill View, Glencoe, Ballachulish, Argyll PH49 4HU",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19679038?s=3c76b6056813f638c7afd48b504517bf467342b2c3f3367706fc7994c3993502,56.68208,-5.09459,429a4240-5a5f-497b-979f-d80c57697270,70
71,"4, Lorn Drive, Glencoe, Ballachulish, Argyll PH49 4HR",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20435140?s=374793ca215f90ee0ccc32b5dd38faee3d7d1ba29cd35fde27db7fb00aeb44a1,56.68243,-5.10556,6b1d49d9-7db2-408b-a023-d455a302b7c2,71
72,"Roshinish House, Ballachulish PH49 4JX",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20604929?s=8b154a6ddd134eb8a87742141ee8fa3b3e22dbb57fc15f5f52374b065d02ffb4,56.68628,-5.1846,33c696cb-0eae-4c96-8a8c-c401eb1ace31,72
73,"13b, Glencoe, Ballachulish PH49 4HQ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20586704?s=e063b523656be8f0689f6b4cd728e18de857b50fbcd2847459755d29b080d08d,56.68308,-5.1012,d6344994-7871-425b-b18c-03250310d517,73
74,"1, Glencoe Dairy, Argyll Cottages, Ballachulish PH49 4JF",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19657948?s=4153f9fab10eee41b35da1676630ad28af1ecdebd151dbaa08e71b16f8524af5,56.67511,-5.13222,dc9470cc-1168-4334-ace1-c08dcfdf8a8c,74
75,"1, Maccoll Terrace, Ballachulish, Argyll PH49 4JH",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-23193221-19643776?s=e66ae51b2f043d34cb82d13ccf6de8eff072d7733b126d68f69c48833db1ab79,56.67392,-5.1367,fe5f52c6-516b-4e92-818c-c3f67d135c43,75
76,"Foresters House, Glenetive, Ballachulish, Argyll PH49 4JA",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19627663?s=222c9142ad17acbd04ab4f8f7d59077a68d81cc72a642628702423890699c053,56.58745,-5.02413,35bd21c2-c382-4120-af0a-b5de0ced60ff,76
77,"Stone Cottage, Tigh A' Phuirt, Ballachulish, Argyll PH49 4HN",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19627657?s=08ad0c056c0cc2477cbfce8fe60974d11bb1ec85d08075589a7f05e2221989da,56.68045,-5.11307,035e606e-6c9c-412f-8db7-38677f1fc1e7,77
78,"Cathadh Fairge, Glencoe, Ballachulish, Argyll PH49 4HS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20547533?s=8f61ce963e40f568014d10ae91468c78d06078334b4e4b6d6c464628d013288b,56.68255,-5.101,1e5ca31f-e058-4368-9c8b-22d2151d68c4,78
79,"2 The Stables, Loan Fern, Ballachulish, Argyll PH49 4JE",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20484725?s=217357a020af922e40bd77aecf9cd130f6f22b1e3bc5a59c029bc95d3e5e5a93,56.67481,-5.13351,4e6abd11-54ad-4c7b-9c23-af71577acbc9,79
80,"Bratach Bhan, Lettermore, Ballachulish, Argyll PH49 4JD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20484722?s=e877124fd3f36f8f80c3caba15fa4cb6b65e9172af0b114978b554ff022a806a,56.68595,-5.20418,fd272117-a60f-470f-a51e-7121f7e39fb5,80
81,"3, Laroch Court, Ballachulish PH49 4JE",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20463671?s=b768a991aa4a784a183d20baef0f770a4445c8d650b33e7658e9d77840cd6316,56.67481,-5.13351,8083c910-11d3-4b32-8577-e18ea353b168,81
82,"Carrigart, Loan Fern, Ballachulish, Argyll PH49 4JE",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20428967?s=1b94a70a96ee8f239a976c650c75461db2f9af2e613232b0cd7e8a559dfaae9e,56.67481,-5.13351,cb42cbd2-fea6-4677-abe8-b22acce85d44,82
83,"5, Angus Crescent, Ballachulish, Argyll PH49 4LD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20412638?s=ff25919ca730125fef1b20ccbd9944e0b8e005f50c53546388e3cee75f6439f5,56.67773,-5.13163,dc907051-f831-42e7-92ca-2bdf0d3110b8,83
84,"25, Park Road, Ballachulish, Argyll PH49 4JS",Unknown,4.0,https://www.rightmove.co.uk/house-prices/details/scotland-18885755-20412632?s=be3e10a0635c6fd93f9b2c242e419a920fdd2a24304322cc95d2286d2a7355f1,56.67632,-5.13412,1d11e429-7e08-48b0-b699-ec2418fcbc2a,84
85,"1, Croft Road, Ballachulish, Argyll PH49 4JW",Unknown,1.0,https://www.rightmove.co.uk/house-prices/details/scotland-23977223-20412635?s=bac2d42ec895261a0de65f2d3a95935a94448e0e88cc0bfeae2c66a7bf029c13,56.67569,-5.13799,3f204cab-3a5f-4f99-817d-f9583caf7a42,85
86,"Cuildaff, West Laroch, Ballachulish, Argyll PH49 4JQ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20361512?s=9c443ace86ef94476be5889fd8511e6ae5c9ece25f9d0bd30862f5e46786799f,56.67377,-5.13538,6328812c-4b44-4070-9ba0-f0aa6c3c23e6,86
87,"Craigavon House, Glencoe, Ballachulish PH49 4JQ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20342807?s=24fade3929099d2074d19eb9cf84482b056ac9e9b93b364321e71c94b7a22832,56.67377,-5.13538,572ee443-12ba-4efa-9e5b-4f3de367abb3,87
88,"Merans House, Lower Cranoch, Glencoe, Ballachulish PH49 4HS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-20342804?s=52c45b53b0094b0e3b0cf6e5f7fbba643bbf5ed9a2a4a42d82227b8cc5879568,56.68255,-5.101,e7803528-ba3c-4d4b-a104-a0c41873bf07,88
