,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
113,"27, Ardencraig Terrace, Glasgow G45 9BJ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046672?s=b61ef8103dec6ff25ef42e55bc997e1eb11979210e5e609aa6a6d6ee495a4778,55.80311,-4.22829,78d0bcd8-c44c-4635-9417-61854f92d4ac,113
114,"443, Flat 2/1, Carmunnock Road, Glasgow G45 9DJ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046675?s=0f06a01969d3e7d9e55acac7608957bfb0467be4fe038ce5042886c3f02fb420,55.80423,-4.24396,55fb5d54-0faf-4cee-aaec-c2c43de33e3b,114
115,"14, Raithburn Road, Glasgow G45 9RP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046699?s=1af76c98af152c476f5bfdcae0f1c70c24651c51e070d1c3503f5e8047b83f53,55.80769,-4.24623,b9909239-d9a7-4139-9eb4-51c4e9047ea6,115
116,"10, Ardencraig Road, Glasgow G45 9BG",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046669?s=e93f12344ef50543054c5094c64b9048691a9a84771d6accb6347795f102b28a,55.80378,-4.22893,0a70f711-0f00-4d35-a9c5-fa8449f67fe3,116
117,"41 3/1, Glenacre Drive, Glasgow G45 9DU",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046678?s=ab50096385e70c7d8ec4b7c3638882ded306bb85fad1a5ea5adf67bf4a11d9f0,55.80809,-4.23397,e3831b98-d938-4ba3-8d5f-5bb6db64328b,117
118,"62, Bowhouse Drive, Glasgow G45 0NB",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-108774734-21046666?s=b2d730efa6dae6ea1003d021379de0e5dfd3e5090b522641363a6b40ed838660,55.81262,-4.21731,56680992-6762-4c03-a036-6579cf6ad899,118
119,"199 1/2, Castlemilk Drive, Glasgow G45 9JU",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046693?s=9903364b2ca2e9b10ff5b835f1f263314f877637097ca7b4e7b61b7f48a26434,55.80148,-4.23199,961051bb-ed93-4ab2-b465-e67e4bed59fc,119
120,"42, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046687?s=450711eed45e32a0aa5c41c004f54b297c2cd42d4b6568678bf84b4be15cb748,55.80344,-4.22796,bb29b66f-bb3b-4d36-a006-f582348ca812,120
121,"59 Flat 3/1, Drakemire Drive, Glasgow G45 9SB",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046702?s=fcfa4757e9526656c057c5d22a5207ae675e6e5728097969563973a0f0aa9de9,55.80632,-4.24743,d0f1ed9a-85cb-41bd-b450-c68facff0bf1,121
122,"29 1/1, Birgidale Road, Glasgow G45 9LZ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046696?s=2fa65313bfac2afcb8ef32d3fd30d070d07457e7757727e3e4990efdf674bf13,55.80126,-4.23916,f8d8c817-b0ef-4a77-9361-5cbfd7bc4a1d,122
123,"28, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046684?s=006964105407ed667ea6a320398a9e830c44f6dd45649eaa5ae4967835c9742a,55.80344,-4.22796,64817d72-6000-4829-80d2-a22cfcaf71bb,123
124,"35, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046681?s=2a8f11a5c7fc7936ea420565632e71cdcb07607dce230d293ce74c9b154973d4,55.80344,-4.22796,c06b3629-9c2c-4b9c-bf99-f0209e29e927,124
